pl_name,hostname,discoverymethod,disc_facility,pl_rade,pl_radeerr1,pl_radeerr2,pl_orbper,pl_insol,st_mass,st_teff,st_rad,st_met,sy_dist
Kepler-1365 b,Kepler-1365,Transit,Kepler,0.92,0.14,-0.1,7.69993485,456.25,1.0,5770.0,1.05,0.03,840.128
Kepler-1521 b,Kepler-1521,Transit,Kepler,2.5,0.09,-0.1,47.14840805,5.122,0.81,5042.0,0.76,-0.05,206.983
Kepler-1505 b,Kepler-1505,Transit,Kepler,0.93,0.05,-0.05,30.8609366,36.121,0.93,5686.0,0.86,-0.18,495.148
Kepler-367 b,Kepler-367,Transit,Kepler,1.3,0.16,-0.16,37.815724,5.985,0.768,4710.0,0.695,0.1974,188.027
Kepler-1077 b,Kepler-1077,Transit,Kepler,2.77,0.7,-0.33,34.3511874,26.928,1.02,5816.0,1.02,0.03,1101.42
TOI-519 b,TOI-519,Transit,Transiting Exoplanet Survey Satellite (TESS),11.54525012,0.33626942,-0.33626942,1.2652328,54.0,0.335,3322.0,0.35,0.27,115.557
Kepler-106 c,Kepler-106,Transit,Kepler,2.5,0.32,-0.32,13.5708,96.905,1.0,5858.0,1.04,-0.12,444.322
Kepler-890 b,Kepler-890,Transit,Kepler,8.89,2.86,-1.06,52.75875577,30.227,1.09,5954.0,1.13,0.09,1712.12
TOI-6330 b,TOI-6330,Transit,Transiting Exoplanet Survey Satellite (TESS),10.89,0.37,-0.35,6.8500246,9.97,0.531,3539.0,0.49,0.08,139.042
Kepler-952 b,Kepler-952,Transit,Kepler,7.65,1.65,-0.75,130.3546919,5.046,1.0,5730.0,0.99,0.06,1304.25
Kepler-268 b,Kepler-268,Transit,Kepler,2.55,0.47,-0.47,25.934138,64.933,1.109,6081.0,1.274,0.0009,851.87
Kepler-414 c,Kepler-414,Transit Timing Variations,Kepler,3.01,0.54,-0.25,7.171,137.086,0.89,5536.0,0.946,0.18,413.46
Kepler-466 c,Kepler-466,Transit,Kepler,1.25,0.1,-0.07,3.709213846,410.4,1.04,5927.0,1.05,-0.01,530.122
K2-171 b,K2-171,Transit,K2,2.68657205,0.40023833,-0.33153947,5.628466,,0.891587,5250.0,1.717458,-0.09,606.128
K2-352 d,K2-352,Transit,K2,2.23,0.13,-0.09,14.871387,,0.98,5791.0,0.95,-0.05,176.051
TOI-938 b,TOI-938,Transit,Transiting Exoplanet Survey Satellite (TESS),4.82401567,0.35034925,-0.32939707,8.80733882211,220.735,1.1,5829.42,0.985134,,215.034
Kepler-911 b,Kepler-911,Transit,Kepler,2.6,0.1,-0.1,20.310501,198.725,1.34,6112.0,1.99,0.03,556.168
Kepler-1428 b,Kepler-1428,Transit,Kepler,1.64,0.14,-0.1,10.67607169,817.579,1.28,6184.0,1.36,0.35,1530.32
HATS-12 b,HATS-12,Transit,HATSouth,7.76,0.47,-0.47,3.142702,566.4817,1.16,6357.0,1.17,-0.1,746.138
HD 109833 b,HD 109833,Transit,Transiting Exoplanet Survey Satellite (TESS),2.888,0.152,-0.127,9.188526,63.4589,1.08,5881.0,1.0,-0.07,79.5561
Kepler-286 c,Kepler-286,Transit,Kepler,1.37,0.27,-0.27,3.468095,353.0,0.83,5580.0,0.863,-0.25,1226.85
Kepler-349 b,Kepler-349,Transit,Kepler,1.9,0.72,-0.72,5.929778,248.274,1.083,5956.0,0.927,0.1509,940.724
Kepler-338 d,Kepler-338,Transit,Kepler,3.0,0.28,-0.28,44.431014,53.556,1.105,5923.0,1.735,-0.029,552.798
Kepler-259 c,Kepler-259,Transit,Kepler,2.7,1.31,-1.31,36.924931,15.054,0.867,5938.0,0.898,-0.09,1002.14
Kepler-265 e,Kepler-265,Transit,Kepler,2.59,0.55,-0.55,67.831024,10.354,0.97,5835.0,1.103,-0.11,1280.25
Kepler-1238 b,Kepler-1238,Transit,Kepler,1.93,0.85,-0.42,4.14787559,1195.201,1.3,6386.0,1.48,0.05,1632.13
Kepler-1992 b,Kepler-1992,Transit,Kepler,0.91,0.09,-0.05,15.6112238,38.99,0.874,5383.0,0.842,0.0,532.955
Kepler-1990 c,Kepler-1990,Transit,Kepler,0.98,0.17,-0.1,4.06844957,442.08,1.028,5751.0,1.071,0.21,392.739
Kepler-399 b,Kepler-399,Transit,Kepler,0.96,0.51,-0.51,14.425281,35.63,0.902,5502.0,0.68,0.14,740.537
Kepler-1709 b,Kepler-1709,Transit,Kepler,3.12424875,,,65.70459747,11.7,1.003,5918.0,1.043,-0.04,273.946
Kepler-1907 c,Kepler-1907,Transit,Kepler,1.15547044,,,14.86390018,20.6,0.752,5159.0,0.8,-0.16,292.111
Kepler-245 d,Kepler-245,Transit,Kepler,3.03,0.21,-0.21,36.277108,9.492,0.856,5100.0,0.795,0.12,861.527
pi Men c,HD 39091,Transit,Transiting Exoplanet Survey Satellite (TESS),2.0189,0.0465,-0.0448,6.2678399,309.0,1.07,5998.0,1.17,0.09,18.2702
Kepler-1321 d,Kepler-1321,Transit,Kepler,2.62843782,,,5.720920086,15.84,0.513,3640.0,0.503,0.21,769.146
Kepler-983 b,Kepler-983,Transit,Kepler,2.36,0.07,-0.18,60.0855082,30.997,1.13,6052.0,1.08,0.12,714.437
Kepler-603 d,Kepler-603,Transit,Kepler,1.32,0.25,-0.13,6.2171292,497.4,1.01,5808.0,1.01,0.03,1539.63
Kepler-1578 b,Kepler-1578,Transit,Kepler,1.04,0.11,-0.11,1.450886907,1486.438,0.9,5545.0,0.86,-0.13,1064.05
Kepler-439 b,Kepler-439,Transit,Kepler,2.24,0.16,-0.45,178.1396,1.83,0.884,5431.0,0.866,0.02,757.048
K2-124 b,K2-124,Transit,K2,2.9,0.1,-0.1,6.413651,8.7,0.39,3570.0,0.388,0.023,140.385
Kepler-55 f,Kepler-55,Transit,Kepler,1.59,0.1,-0.1,10.198545,25.438,0.631,4503.0,0.619,-0.01,578.796
Kepler-1808 b,Kepler-1808,Transit,Kepler,3.02511302,,,23.3404007,30.94,0.773,5530.0,0.892,-0.34,1022.01
Kepler-279 c,Kepler-279,Transit,Kepler,4.3,1.72,-0.41,35.736,60.157,1.1,6689.45,1.07,-0.1141,1037.4
EPIC 212499991 b,EPIC 212499991,Transit,K2,1.6,0.13,-0.16,34.885,,0.912,4982.79,0.757541,,283.29
Kepler-1054 b,Kepler-1054,Transit,Kepler,2.63,1.15,-0.53,4.30655689,760.524,1.22,6209.0,1.34,0.09,1090.51
Kepler-1835 b,Kepler-1835,Transit,Kepler,3.53387773,,,11.96409988,100.96,0.922,5903.0,0.961,-0.26,1404.38
Kepler-763 c,Kepler-763,Transit,Kepler,1.42,0.07,-0.1,4.09667624,182.9,0.8,4999.0,0.843,0.18,962.459
K2-30 b,K2-30,Transit,K2,11.646151,0.56045,-0.571659,4.098503,299.0,0.9,5425.0,0.844,-0.15,333.042
Kepler-998 b,Kepler-998,Transit,Kepler,2.32,0.61,-0.3,5.65377733,409.917,1.12,6058.0,1.18,0.07,986.364
Kepler-162 b,Kepler-162,Transit,Kepler,1.26,0.67,-0.67,6.919798,305.946,1.053,5816.0,0.958,0.1,855.641
Kepler-1849 b,Kepler-1849,Transit,Kepler,2.38685349,,,57.29290009,3.76,0.709,4806.0,0.729,-0.1,631.884
Kepler-1528 b,Kepler-1528,Transit,Kepler,1.46,0.25,-0.13,1.791110205,1106.851,1.03,5857.0,1.03,0.03,817.534
Kepler-116 c,Kepler-116,Transit,Kepler,2.3,0.44,-0.44,13.07163,208.982,1.198,6142.0,1.454,0.07,955.168
Kepler-712 c,Kepler-712,Transit,Kepler,4.85,0.26,-0.41,226.89047,0.662,0.84,5148.0,0.78,-0.03,872.493
WASP-165 b,WASP-165,Transit,SuperWASP-South,14.12334,2.12971,-1.90553,3.465509,1373.5324,1.248,5599.0,1.75,0.33,602.236
WASP-8 b,WASP-8,Transit,SuperWASP,12.66617,0.56045,-0.56045,8.15872,209.118,1.34,5600.0,1.03,0.17,89.9606
WASP-55 b,WASP-55,Transit,SuperWASP,14.72860064,0.23538859,-0.28022452,4.465631,504.0,1.071,6096.0,1.09,-0.03,297.462
Kepler-306 b,Kepler-306,Transit,Kepler,1.52,0.1,-0.1,4.646186,127.255,0.75,4954.0,0.719,-0.13,775.679
K2-189 c,K2-189,Transit,K2,2.31,0.14,-0.05,6.67932,140.0,0.85,5442.0,0.879,-0.1,242.113
CoRoT-2 b,CoRoT-2,Transit,CoRoT,16.432,0.471,-0.493,1.7429935,932.9076,0.96,5625.0,0.906,0.04,213.283
TOI-1994 b,TOI-1994,Transit,Transiting Exoplanet Survey Satellite (TESS),13.67495645,0.91913642,-0.79583763,4.0337142,1910.26,1.86,7700.0,2.3,-0.01,515.603
Kepler-195 b,Kepler-195,Transit,Kepler,2.03,0.74,-0.74,8.307872,74.148,0.867,5329.0,0.775,0.04,652.051
Kepler-79 b,Kepler-79,Transit,Kepler,3.47,0.07,-0.07,13.4845,205.404,1.165,6174.0,1.302,-0.0731,1020.72
Kepler-1388 d,Kepler-1388,Transit,Kepler,2.86,0.12,-0.19,20.9568158,8.66,0.63,4098.0,0.61,0.02,453.795
Kepler-1523 b,Kepler-1523,Transit,Kepler,1.58,0.27,-0.15,0.93875077,2218.145,0.97,5708.0,0.96,0.0,865.596
Kepler-296 b,Kepler-296,Transit,Kepler,1.61,0.29,-0.27,10.864384,6.5,0.498,3740.0,0.48,-0.08,167.0
TOI-733 b,TOI-733,Transit,Transiting Exoplanet Survey Satellite (TESS),1.992,0.085,-0.09,4.884765,207.1,0.956,5585.0,0.949,-0.04,75.2092
TOI-6420 b,TOI-6420,Transit,Transiting Exoplanet Survey Satellite (TESS),11.93756445,0.72858375,-0.66132986,6.961508,106.619,1.165,6020.0,1.312,0.24,634.712
Kepler-199 b,Kepler-199,Transit,Kepler,3.11,0.56,-0.56,23.637604,31.679,0.96,5644.0,0.967,0.0,521.054
TOI-5486 b,TOI-5486,Transit,Transiting Exoplanet Survey Satellite (TESS),3.96824928,0.40461614,-0.3305924,2.02470073205,53.3297,0.548138,3750.17,0.553216,,89.6811
Kepler-400 c,Kepler-400,Transit,Kepler,1.49,0.28,-0.28,17.340824,76.86,1.08,5886.0,1.145,0.0844,845.97
LHS 1903 e,LHS 1903,Transit,CHaracterising ExOPlanets Satellite (CHEOPS),1.732,0.059,-0.058,29.31773,2.05,0.538,3664.0,0.539,-0.11,35.6917
Kepler-284 c,Kepler-284,Transit,Kepler,2.61,1.18,-1.18,37.514456,9.042,0.766,5615.0,0.814,-0.26,1031.95
Kepler-87 b,Kepler-87,Transit,Kepler,13.49,0.55,-0.55,114.73635,9.203,1.1,5600.0,1.82,-0.17,1232.9
TOI-1768.01,TOI-1768,Transit,Transiting Exoplanet Survey Satellite (TESS),3.453,0.423,-0.287,7.337703649,240.87,1.1,5994.0,1.1,,157.597
Kepler-1549 b,Kepler-1549,Transit,Kepler,2.57,0.22,-0.2,214.886545,1.184,0.88,5324.0,0.84,0.02,803.052
TOI-1246 d,TOI-1246,Transit,Transiting Exoplanet Survey Satellite (TESS),3.43139739,0.14960553,-0.11612674,18.654874,28.0,0.8889,5213.0,0.8649,0.168,169.422
LHS 1903 b,LHS 1903,Transit,Transiting Exoplanet Survey Satellite (TESS),1.382,0.046,-0.046,2.1555098,66.66,0.538,3664.0,0.539,-0.11,35.6917
Kepler-836 b,Kepler-836,Transit,Kepler,2.73,0.64,-0.32,11.36112327,135.797,1.03,5895.0,1.04,-0.01,980.035
WASP-145 A b,WASP-145 A,Transit,SuperWASP-South,10.0881,4.4836,-4.4836,1.7690381,313.4012,0.76,4900.0,0.68,-0.04,91.299
TOI-5388.01,TOI-5388,Transit,Transiting Exoplanet Survey Satellite (TESS),0.99,0.07,-0.06,2.5946748,3.3023,0.292,3440.0,0.3,-0.36,18.5226
HD 191939 c,HD 191939,Transit,Transiting Exoplanet Survey Satellite (TESS),3.195,0.075,-0.075,28.579743,21.0,0.81,5348.0,0.94,-0.15,53.6089
TOI-4600 b,TOI-4600,Transit,Transiting Exoplanet Survey Satellite (TESS),6.8,0.31,-0.3,82.6869,3.3159,0.89,5170.0,0.81,0.16,216.056
TOI-682.01,TOI-682,Transit,Transiting Exoplanet Survey Satellite (TESS),3.74186,0.251835,-0.251835,6.8392388,234.46,0.85,5085.0,1.08,0.27,83.1548
Kepler-937 b,Kepler-937,Transit,Kepler,3.72,1.29,-0.48,67.668827,20.627,1.15,6095.0,1.22,0.08,1571.46
Kepler-1985 b,Kepler-1985,Transit,Kepler,2.27,0.25,-0.22,3.42064689,382.68,0.877,5370.0,0.966,0.14,
TOI-286 c,TOI-286,Transit,Transiting Exoplanet Survey Satellite (TESS),1.88,0.12,-0.12,39.361826,22.4437,0.832,5152.0,0.78,-0.05,59.2293
TOI-2384 b,TOI-2384,Transit,Transiting Exoplanet Survey Satellite (TESS),11.48920522,0.23538859,-0.23538859,2.13570304,104.3,0.635,3943.0,0.6113,0.332,191.51
Kepler-586 b,Kepler-586,Transit,Kepler,2.79,0.36,-0.2,2.104722184,705.051,0.94,5575.0,0.92,0.0,693.766
HAT-P-36 b,HAT-P-36,Transit,HATNet,14.313893,0.22418,-0.22418,1.32734683,1821.0,1.03,5620.0,1.041,0.25,294.419
Kepler-345 b,Kepler-345,Transit,Kepler,0.74,0.06,-0.06,7.415563,35.37,0.61,4504.0,0.623,0.1905,260.0
Kepler-1503 b,Kepler-1503,Transit,Kepler,2.27,0.19,-0.23,96.16987,5.636,0.77,5069.0,0.74,-0.19,1225.57
Kepler-520 c,Kepler-520,Transit,Kepler,1.07,0.07,-0.05,5.21104261,351.69,1.1,6112.0,1.09,-0.03,623.901
Kepler-1880 b,Kepler-1880,Transit,Kepler,2.11686218,,,6.309219837,31.73,0.524,4380.0,0.53,-0.92,611.041
Kepler-598 b,Kepler-598,Transit,Kepler,1.5,0.12,-0.09,3.70175428,265.407,0.87,5307.0,0.86,0.02,681.086
Kepler-1829 b,Kepler-1829,Transit,Kepler,2.47887001,,,5.186719894,129.37,0.873,5230.0,0.777,0.0,679.921
KOI-12 b,KOI-12,Transit,Kepler,13.78707,0.67254,-0.56045,17.855182,196.507,1.5,6635.0,1.4,0.0815,399.398
K2-384 f,K2-384,Transit,K2,2.222,0.091,-0.082,13.62749,,0.33,3623.0,0.348,0.068,82.6603
Kepler-80 e,Kepler-80,Transit,Kepler,1.6,0.08,-0.07,4.64489,94.781,0.73,4540.0,0.678,0.04,369.451
Kepler-1217 b,Kepler-1217,Transit,Kepler,1.99,0.48,-0.19,2.032325072,1302.948,1.06,5905.0,1.08,0.07,1347.71
Kepler-707 b,Kepler-707,Transit,Kepler,1.33,0.09,-0.1,2.237492751,336.673,0.8,5099.0,0.76,-0.12,591.776
KOI-984 b,KOI-984,Transit,Kepler,4.3,0.05,-0.05,4.2881785,186.31,0.928,5295.0,0.818,0.12,252.667
Kepler-444 d,Kepler-444,Transit,Kepler,0.53,0.022,-0.019,6.189392,109.638,0.758,5046.0,0.752,-0.55,36.4396
K2-223 c,K2-223,Transit,K2,1.5,0.1,-0.1,4.562546,305.7945,1.06,5859.0,1.0,0.19,198.604
CoRoT-17 b,CoRoT-17,Transit,CoRoT,11.43,0.78,-0.78,3.7681,640.9232,1.04,5740.0,1.59,0.0,1176.12
Kepler-1827 b,Kepler-1827,Transit,Kepler,1.85644292,,,3.700619936,1113.4,0.915,5423.0,1.404,0.08,686.461
Kepler-59 b,Kepler-59,Transit,Kepler,1.1,,,11.8681707,187.51,1.04,6074.0,0.94,-0.2,1163.22
EPIC 249893012 b,EPIC 249893012,Transit,K2,1.95,0.09,-0.08,3.5951,1037.0,1.05,5430.0,1.71,0.2,321.296
Kepler-1267 b,Kepler-1267,Transit,Kepler,3.01,0.95,-0.45,13.0313945,86.469,1.15,6096.0,1.2,0.07,1379.43
Kepler-1157 b,Kepler-1157,Transit,Kepler,1.09,0.04,-0.2,4.45743164,95.443,0.76,4679.0,0.71,0.05,342.144
TOI-622 b,TOI-622,Transit,Transiting Exoplanet Survey Satellite (TESS),9.2362001,0.31385146,-0.32506044,6.402513,602.0,1.313,6400.0,1.415,0.09,123.297
Kepler-640 b,Kepler-640,Transit,Kepler,2.56,0.08,-0.22,22.24813967,35.062,1.01,5653.0,0.94,0.15,557.787
K2-99 b,K2-99,Transit,K2,11.88151954,0.11208981,-0.11208981,18.24783,357.0,1.44,6069.0,2.55,0.2,519.229
K2-150 b,K2-150,Transit,K2,2.0,0.27,-0.21,10.59357,4.9,0.457,3499.0,0.436,0.09,102.483
K2-21 c,K2-21,Transit,K2,2.49,0.17,-0.19,15.50192,5.1,0.676023,4222.06,0.646783,-0.11,83.6448
Kepler-394 b,Kepler-394,Transit,Kepler,1.6,0.82,-0.82,8.005013,164.78,0.87,6402.0,1.132,-0.3,1058.72
TOI-4364 b,TOI-4364,Transit,Transiting Exoplanet Survey Satellite (TESS),2.01,0.1,-0.08,5.424019,13.3328,0.487,3528.0,0.4684,0.148,43.9662
Kepler-325 d,Kepler-325,Transit,Kepler,2.79,1.39,-1.39,38.715185,12.083,0.914,5752.0,1.003,0.02,823.242
HAT-P-6 b,HAT-P-6,Transit,HATNet,16.58932,1.68135,-1.68135,3.85298,1099.44,1.79,6570.0,1.62,-0.13,275.358
Kepler-684 b,Kepler-684,Transit,Kepler,3.36,0.3,-0.3,6.770302008,102.87,0.89,5493.0,0.86,-0.11,1731.27
Kepler-1015 b,Kepler-1015,Transit,Kepler,3.55,1.32,-0.66,16.00494214,172.112,1.49,6769.0,1.81,0.06,739.357
TOI-763 c,TOI-763,Transit,Transiting Exoplanet Survey Satellite (TESS),2.63,0.12,-0.12,12.2737,64.3196,0.917,5450.0,0.897,0.01,95.1274
Kepler-1130 d,Kepler-1130,Transit,Kepler,0.64472273,,,4.272250175,221.4,0.944,5450.0,0.842,0.1,249.343
TOI-5542 b,TOI-5542,Transit,Transiting Exoplanet Survey Satellite (TESS),11.30986153,0.40352331,-0.39231432,75.12375,9.6,0.89,5700.0,1.058,-0.21,348.849
Kepler-846 b,Kepler-846,Transit,Kepler,2.48,0.32,-0.18,19.80792185,35.276,0.94,5579.0,0.91,0.0,1127.12
Kepler-1051 b,Kepler-1051,Transit,Kepler,3.4,1.23,-0.67,25.96200249,87.457,1.43,6675.0,1.73,0.04,829.343
TOI-2068 b,TOI-2068,Transit,Transiting Exoplanet Survey Satellite (TESS),1.821,0.162,-0.149,7.768915,12.23,0.559,3710.0,0.535,0.27,52.9328
Kepler-1175 b,Kepler-1175,Transit,Kepler,2.99,0.27,-0.23,37.94563,12.938,0.9,5453.0,0.86,-0.04,1121.89
Kepler-1573 b,Kepler-1573,Transit,Kepler,1.2,0.23,-0.11,2.6157554,1343.114,1.01,5808.0,1.0,0.02,1455.36
K2-6 b,K2-6,Transit,K2,2.5,0.88,-0.88,30.94191,28.6,0.97,5850.0,0.96,-0.14,316.819
TOI-4561 b,TOI-4561,Transit,Transiting Exoplanet Survey Satellite (TESS),1.77789214,0.26732078,-0.19848508,8.93547936706,91.9624,1.0,5537.93,0.851957,,179.008
Kepler-1983 b,Kepler-1983,Transit,Kepler,2.33,0.13,-0.18,7.32851947,100.13,0.812,5135.0,0.874,0.12,424.428
HATS-1 b,HATS-1,Transit,HATSouth,14.594,1.816,-1.098,3.446459,489.9461,0.986,5870.0,1.038,-0.06,283.971
TOI-1422 b,TOI-1422,Transit,Transiting Exoplanet Survey Satellite (TESS),3.83,0.11,-0.11,12.99894,90.5151,0.9903,5840.0,1.019,-0.028,155.141
Kepler-1273 b,Kepler-1273,Transit,Kepler,2.49,0.33,-0.19,28.625653,14.877,0.94,5566.0,0.91,0.03,1114.24
Kepler-843 b,Kepler-843,Transit,Kepler,2.59,0.61,-0.25,2.053879821,890.333,1.02,5830.0,1.03,0.05,1165.66
Kepler-708 b,Kepler-708,Transit,Kepler,2.93,0.64,-0.28,3.167891938,684.765,0.97,5692.0,0.96,0.01,1394.22
TOI-3486 b,TOI-3486,Transit,Transiting Exoplanet Survey Satellite (TESS),10.5700688,0.33626942,-0.32506044,2.21778105,334.0,0.837,4930.0,0.788,0.283,154.715
Kepler-540 b,Kepler-540,Transit,Kepler,2.71,0.38,-0.26,172.7049784,4.525,1.02,5946.0,1.08,-0.1,390.374
WASP-160 B b,WASP-160 B,Transit,SuperWASP-South,12.21781,0.526823,-0.459569,3.7684952,210.575,0.87,5298.0,0.868,0.27,288.326
Qatar-8 b,Qatar-8,Transit,Qatar,14.403565,0.246598,-0.246598,3.71495,698.148,1.029,5738.0,1.315,0.025,281.498
TOI-1836 b,TOI-1836,Transit,Transiting Exoplanet Survey Satellite (TESS),8.00321222,0.3474784,-0.3474784,20.380799,153.5185,1.307,6380.0,1.577,-0.101,191.649
K2-172 b,K2-172,Transit,K2,1.66608079,0.15959489,-0.09523043,14.316941,,0.934356,5569.0,0.868889,-0.06,249.742
Kepler-278 b,Kepler-278,Transit,Kepler,3.955,0.08,-0.08,30.1556,110.0,1.227,4965.0,2.861,0.22,443.03
Kepler-553 c,Kepler-553,Transit,Kepler,11.57887706,0.35868738,-0.28022452,328.24017,0.589,0.889,5191.0,0.902,0.152,728.525
TOI-712 c,TOI-712,Transit,Transiting Exoplanet Survey Satellite (TESS),2.701,0.092,-0.082,51.69906,3.08,0.732,4622.0,0.674,-0.02,58.6212
Kepler-670 b,Kepler-670,Transit,Kepler,13.18,2.94,-1.21,2.816504852,528.223,0.99,5709.0,0.99,0.07,939.744
Kepler-750 b,Kepler-750,Transit,Kepler,3.07,1.06,-0.4,9.42887179,255.74,1.15,6160.0,1.23,0.03,1296.02
Kepler-1677 b,Kepler-1677,Transit,Kepler,2.70216183,,,22.064,59.4,1.11,6013.72,1.24959,0.108,735.369
Kepler-261 c,Kepler-261,Transit,Kepler,2.0,0.14,-0.14,24.570858,14.512,0.834,5098.0,0.794,0.1621,317.499
Kepler-1030 b,Kepler-1030,Transit,Kepler,2.48,0.12,-0.18,19.32952416,16.881,0.8,4983.0,0.76,-0.01,758.702
TOI-3688 A b,TOI-3688 A,Transit,Transiting Exoplanet Survey Satellite (TESS),13.08088048,0.53803107,-0.49319515,3.246075,924.3,1.199,5950.0,1.302,0.262,396.378
TOI-559 b,TOI-559,Transit,Transiting Exoplanet Survey Satellite (TESS),12.22899794,0.31385146,-0.28022452,6.9839095,404.915,1.026,5925.0,1.233,-0.069,233.266
TOI-2018 b,TOI-2018,Transit,Transiting Exoplanet Survey Satellite (TESS),2.268,0.069,-0.069,7.435583,26.0758,0.57,4174.0,0.62,-0.58,27.9956
Kepler-237 c,Kepler-237,Transit,Kepler,2.08,1.1,-1.1,8.103636,60.642,0.696,4861.0,0.725,0.22,657.822
K2-64 b,K2-64,Transit,K2,2.07,0.26,-0.26,6.53044,98.0,0.741,5312.0,0.726,,499.891
Kepler-138 d,Kepler-138,Transit,Kepler,1.51,0.04,-0.04,23.0923,3.4,0.535,3841.0,0.535,-0.18,66.8624
TOI-5799 c,TOI-5799,Transit,Transiting Exoplanet Survey Satellite (TESS),1.76,0.11,-0.1,14.010449,2.4202,0.325,3452.0,0.321,0.01,27.8123
NGTS-1 b,NGTS-1,Transit,Next-Generation Transit Survey (NGTS),14.90797,6.83749,-3.69897,2.647298,65.3,0.617,3916.0,0.573,0.0,218.121
Kepler-174 c,Kepler-174,Transit,Kepler,1.49,0.09,-0.09,44.000529,5.296,0.602,4880.0,0.622,-0.56,384.757
Kepler-1824 b,Kepler-1824,Transit,Kepler,2.38127597,,,95.61100006,7.45,1.135,6002.0,1.081,0.2,1040.1
EPIC 201757695.02,EPIC 201757695,Transit,K2,0.90819,0.05861,-0.06401,2.0478,494.202,0.727,4520.0,0.655,-0.003,577.6
TOI-4666 b,TOI-4666,Transit,Transiting Exoplanet Survey Satellite (TESS),12.53164042,0.39231432,-0.39231432,2.9089165,55.6,0.576,3793.0,0.585,0.79,154.749
Kepler-118 c,Kepler-118,Transit,Kepler,7.68,3.43,-3.43,20.17202,21.409,0.811,5274.0,1.094,0.18,574.228
HD 108236 b,HD 108236,Transit,Transiting Exoplanet Survey Satellite (TESS),1.615,0.051,-0.051,3.795963,312.1807,0.869,5660.0,0.877,-0.28,64.5978
TOI-1694 b,TOI-1694,Transit,Transiting Exoplanet Survey Satellite (TESS),5.3422266,0.14825442,-0.11897869,3.770107,195.2882,0.853,5058.0,0.8036,0.131,124.68
Kepler-1500 b,Kepler-1500,Transit,Kepler,1.2,0.22,-0.15,15.0330105,131.818,1.0,5845.0,1.0,-0.05,1217.82
TOI-5027 b,TOI-5027,Transit,Transiting Exoplanet Survey Satellite (TESS),10.76062147,0.56044903,-0.67253884,10.24368,190.912,1.02,5909.0,0.92,-0.15,204.429
Kepler-766 b,Kepler-766,Transit,Kepler,3.39,0.93,-0.4,6.10027804,227.15,1.1,5992.0,1.15,0.09,2297.62
K2-185 c,K2-185,Transit,K2,2.39,0.09,-0.09,52.713494,,0.96,5788.0,0.94,-0.1,268.357
Kepler-1114 b,Kepler-1114,Transit,Kepler,1.35,0.08,-0.07,14.97435694,39.321,0.87,5374.0,0.83,-0.08,418.417
Kepler-101 b,Kepler-101,Transit,Kepler,5.77,0.85,-0.79,3.4876812,1240.332,1.17,5667.0,1.56,0.33,927.981
Kepler-1346 b,Kepler-1346,Transit,Kepler,1.58,0.56,-0.21,3.40165668,545.575,1.14,6133.0,1.21,0.04,843.701
HD 93963 A b,HD 93963 A,Transit,Transiting Exoplanet Survey Satellite (TESS),1.46954368,0.07347231,-0.06596084,1.0376109,2898.0,1.0844,5908.0,1.0311,0.11,82.3432
Kepler-290 c,Kepler-290,Transit,Kepler,2.7,1.39,-1.39,36.77031,6.596,0.756,5147.0,0.743,-0.1,694.627
Kepler-250 c,Kepler-250,Transit,Kepler,2.28,1.31,-1.31,7.156804,71.499,0.806,5160.0,0.805,0.01,760.585
K2-285 c,K2-285,Transit,K2,3.53,0.08,-0.08,7.138048,50.35,0.83,4975.0,0.787,0.0,154.961
Kepler-42 d,Kepler-42,Transit,Kepler,0.57,0.18,-0.18,1.865169,12.538,0.13,3068.0,0.17,-0.33,40.0595
Kepler-1917 b,Kepler-1917,Transit,Kepler,1.88971288,,,12.90240002,48.99,0.882,5530.0,0.788,-0.22,909.037
Kepler-126 b,Kepler-126,Transit,Kepler,1.52,0.1,-0.1,10.495711,298.088,1.108,6239.0,1.358,-0.16,237.401
K2-375 b,K2-375,Transit,K2,2.243,0.186,-0.174,14.453895,,1.119,5822.0,1.543,-0.091,696.1
Kepler-309 c,Kepler-309,Transit,Kepler,2.51,0.18,-0.18,105.356383,2.142,0.816,4713.0,0.721,0.27,544.568
K2-280 b,K2-280,Transit,K2,7.5,0.44,-0.44,19.89526,69.5,1.03,5500.0,1.28,0.33,391.537
SPECULOOS-3 b,SPECULOOS-3,Transit,SPECULOOS Southern Observatory,0.977,0.022,-0.022,0.71912603,15.54,0.1009,2800.0,0.123,0.07,
TOI-815 b,TOI-815,Transit,Transiting Exoplanet Survey Satellite (TESS),2.94,0.05,-0.05,11.197259,36.9,0.776,4869.0,0.77,-0.09,59.7117
TOI-5181 A b,TOI-5181 A,Transit,Transiting Exoplanet Survey Satellite (TESS),13.34989601,0.44835923,-0.42594127,3.8922295,1053.0,1.25,6060.0,1.53,0.208,480.155
Kepler-615 b,Kepler-615,Transit,Kepler,1.74,0.09,-0.1,10.35584657,19.18,0.73,4655.0,0.69,-0.07,330.0
CoRoT-31 b,CoRoT-31,Transit,CoRoT,16.36514,3.3627,-3.3627,4.62941,727.7611,1.25,5700.0,2.15,0.0,2005.76
K2-43 c,K2-43,Transit,K2,2.42,0.26,-0.11,2.198884,,0.571,3840.6,0.542,,182.536
